,State,fips,cases,deaths,1 week increase in cases,2 change increase in cases/ 1 week increase,4 change increase in cases/ 1 week increase,latest Date Used,pop,density
34,North Carolina,37,916238,12110,24721,0.5097690222887423,0.5229157396545447,2021-03-29,10701000,220.1037
35,North Dakota,38,102671,1498,1150,0.6086956521739131,0.8165217391304348,2021-03-29,770026,11.1596
36,Ohio,39,1013119,18526,21466,0.5056834063169664,0.5554830895369421,2021-03-29,11714600,286.6939
37,Oklahoma,40,437853,4850,7905,0.33611638203668565,0.3039848197343453,2021-03-29,3990440,58.1739
38,Oregon,41,164256,2390,3999,0.48212053013253314,0.6141535383845962,2021-03-29,4289440,44.6873
39,Pennsylvania,42,1020584,25073,34464,0.6049791086350975,0.7823235840297121,2021-03-29,12804100,286.1699
40,Rhode Island,44,136419,2613,4899,0.5209226372729129,0.48581343131251276,2021-03-29,3194370,923.4952
41,South Carolina,45,550068,9122,16212,0.4943868739205527,0.48513446829509005,2021-03-29,1061510,1026.6054
42,South Dakota,46,117336,1933,2179,0.6071592473611749,0.6259752179899036,2021-03-29,5277830,175.5707
43,Tennessee,47,795088,11761,16877,0.5033477513776144,0.46364875274041595,2021-03-29,896581,11.8265
44,Texas,48,2786477,48307,70927,0.36658818221551737,0.3965203660101231,2021-03-29,6944260,168.4069
45,Utah,49,384815,2114,7110,0.44838255977496483,0.41758087201125177,2021-03-29,29730300,113.808
46,Vermont,50,19002,225,1708,0.4959016393442623,0.6809133489461359,2021-03-29,3310770,40.2917
47,Virginia,51,616509,10219,18691,0.5405810283023915,0.5639077630945375,2021-03-29,623251,67.6197
48,Washington,53,365029,5296,9621,0.5595052489346222,0.655025465128365,2021-03-29,8603980,217.8774
49,West Virginia,54,140991,2638,3630,0.6677685950413224,0.7958677685950413,2021-03-29,7796940,117.3248
50,Wisconsin,55,634662,7278,8188,0.5014655593551539,0.5701025891548608,2021-03-29,1767860,73.5444
51,Wyoming,56,56190,695,856,0.47079439252336447,0.5373831775700935,2021-03-29,5852490,108.0633
52,Puerto Rico,72,140550,2112,2627,0.5831747240197944,0.8344118766653978,2021-03-29,581075,5.9847
1,Alabama,01,514391,10526,10421,0.747241147682564,0.28125899625755685,2021-03-28,4934190,97.427
2,Alaska,02,61744,299,1950,0.45487179487179485,0.5441025641025641,2021-03-28,724357,1.2694
3,Arizona,04,839888,16919,15511,0.22629101927664239,0.2343498162594288,2021-03-28,7520100,66.2016
4,Arkansas,05,329929,5595,4528,0.37809187279151946,0.28136042402826855,2021-03-28,3033950,58.3059
5,California,06,3660973,58900,53883,0.35836905888684745,0.34001447580869665,2021-03-28,39613500,254.2929
6,Colorado,08,460827,6165,14983,0.45211239404658615,0.5406126943869719,2021-03-28,5893630,56.8653
7,Connecticut,09,305210,7865,10631,0.575110525820713,0.8013357163013828,2021-03-28,3552820,733.7505
8,Delaware,10,94062,1544,3582,0.5321049692908989,0.4955332216638749,2021-03-28,990334,508.1242
9,District of Columbia,11,44175,1056,1913,0.3753267119707266,0.494511238891793,2021-03-28,714153,11707.4262
10,Florida,12,2043997,33177,67587,0.4666725849645642,0.5275570745853493,2021-03-28,21944600,409.2233
11,Georgia,13,1030899,18349,26698,0.44355382425649864,0.39384972657127876,2021-03-28,10830000,188.3053
12,Hawaii,15,29528,459,795,0.7119496855345911,0.8729559748427673,2021-03-28,1406430,218.9678
13,Idaho,16,179511,1957,4096,0.5361328125,0.49072265625,2021-03-28,1860120,22.5079
14,Illinois,17,1241187,23521,22973,0.537195838593131,0.6943368301919645,2021-03-28,12569300,226.3964
15,Indiana,18,687304,13023,10942,0.4904039480899287,0.5589471760190093,2021-03-28,6805660,189.9643
16,Iowa,19,349714,5725,6431,0.4507852589021925,0.6109469755870005,2021-03-28,3167970,56.7157
17,Kansas,20,303710,4891,3904,0.3896004098360656,0.38089139344262296,2021-03-28,2917220,35.6807
18,Kentucky,21,428419,6062,11186,0.41963168246021815,0.37073127123189703,2021-03-28,4480710,113.4759
19,Louisiana,22,443069,10087,7293,0.32140408610996846,0.4568764568764569,2021-03-28,4627000,107.0966
20,Maine,23,49850,736,2391,0.6018402342116269,0.5796737766624843,2021-03-28,1354520,43.9166
21,Maryland,24,408229,8251,11342,0.5805854346676071,0.7071944983248104,2021-03-28,6065440,624.8522
22,Massachusetts,25,629531,17115,21160,0.5841209829867675,0.7024102079395085,2021-03-28,6912240,886.1846
23,Michigan,26,723324,17038,24397,0.8721564126736894,1.3213919744230849,2021-03-28,9992430,176.7352
24,Minnesota,27,515136,6908,12798,0.611970620409439,0.7691826847944991,2021-03-28,5706400,71.6641
25,Mississippi,28,304616,7001,5985,0.3436925647451963,0.29724310776942353,2021-03-28,2966410,63.2187
26,Missouri,29,583530,8943,57725,0.06653962754439151,0.08476396708531832,2021-03-28,6169040,89.7419
27,Montana,30,104184,1436,1836,0.6949891067538126,0.5844226579520697,2021-03-28,1085000,7.4547
28,Nebraska,31,208867,2281,3751,0.46467608637696617,0.5531858171154359,2021-03-28,1952000,25.4087
29,Nevada,32,303093,5236,5511,0.3395028125567048,0.34403919433859553,2021-03-28,3185790,29.0195
30,New Hampshire,33,83027,1237,3191,0.6041993105609527,0.7784393607019743,2021-03-28,1372200,153.2671
31,New Jersey,34,896650,24389,48670,0.5724676392027943,0.6320936922128622,2021-03-28,8874520,1206.7609
32,New Mexico,35,191048,3927,3179,0.4466813463353256,0.4142812205095942,2021-03-28,2105000,17.354
33,New York,36,1849190,49537,97496,0.42469434643472553,0.6786329695577255,2021-03-28,19300000,409.5404
34,North Carolina,37,911060,12051,24960,0.509775641025641,0.43032852564102564,2021-03-28,10701000,220.1037
35,North Dakota,38,102615,1498,1168,0.5779109589041096,0.7988013698630136,2021-03-28,770026,11.1596
36,Ohio,39,1011622,18526,21769,0.4850934815563416,0.545316734806376,2021-03-28,11714600,286.6939
37,Oklahoma,40,436971,4850,7975,0.25178683385579936,0.3109717868338558,2021-03-28,3990440,58.1739
38,Oregon,41,163952,2386,4020,0.4763681592039801,0.6019900497512438,2021-03-28,4289440,44.6873
39,Pennsylvania,42,1016713,25058,35003,0.5853498271576723,0.7230808787818187,2021-03-28,12804100,286.1699
40,Rhode Island,44,135775,2608,4880,0.5198770491803278,0.5606557377049181,2021-03-28,3194370,923.4952
41,South Carolina,45,549199,9122,16598,0.4916857452705145,0.45891071213399204,2021-03-28,1061510,1026.6054
42,South Dakota,46,117244,1933,2196,0.5664845173041895,0.6270491803278688,2021-03-28,5277830,175.5707
43,Tennessee,47,792811,11713,14541,0.5841413933016987,0.5875799463585724,2021-03-28,896581,11.8265
44,Texas,48,2781961,48263,74357,0.3669593985771346,0.36355689444168,2021-03-28,6944260,168.4069
45,Utah,49,384621,2114,7146,0.4547998880492583,0.4105793450881612,2021-03-28,29730300,113.808
46,Vermont,50,18820,225,1692,0.5023640661938534,0.6382978723404256,2021-03-28,3310770,40.2917
47,Virginia,51,615366,10198,18685,0.5444474177147445,0.5597002943537597,2021-03-28,623251,67.6197
48,Washington,53,363659,5288,9581,0.542218975054796,0.6511846362592631,2021-03-28,8603980,217.8774
49,West Virginia,54,140613,2634,3613,0.6526432327705508,0.7713811237199003,2021-03-28,7796940,117.3248
50,Wisconsin,55,634317,7275,8176,0.4953522504892368,0.5761986301369864,2021-03-28,1767860,73.5444
51,Wyoming,56,56046,695,769,0.5435630689206762,0.6046814044213265,2021-03-28,5852490,108.0633
52,Puerto Rico,72,140103,2112,2698,0.5637509266123054,0.7309117865085248,2021-03-28,581075,5.9847
1,Alabama,01,514072,10526,10622,0.7326303897571079,0.28102052344191303,2021-03-27,4934190,97.427
2,Alaska,02,61744,299,1950,0.45487179487179485,0.5441025641025641,2021-03-27,724357,1.2694
3,Arizona,04,839334,16913,15760,0.23293147208121828,0.22645939086294417,2021-03-27,7520100,66.2016
4,Arkansas,05,329860,5590,7618,0.22761879758466788,0.17235494880546076,2021-03-27,3033950,58.3059
5,California,06,3658804,58774,55125,0.35573696145124717,0.32834467120181404,2021-03-27,39613500,254.2929
6,Colorado,08,460114,6165,15010,0.4686875416389074,0.5289806795469687,2021-03-27,5893630,56.8653
7,Connecticut,09,305210,7865,10631,0.575110525820713,0.8013357163013828,2021-03-27,3552820,733.7505
8,Delaware,10,93701,1544,3639,0.4907941742236878,0.48337455344874963,2021-03-27,990334,508.1242
9,District of Columbia,11,44051,1056,1954,0.38024564994882293,0.4483111566018424,2021-03-27,714153,11707.4262
10,Florida,12,2039054,33141,69427,0.45015627925734947,0.49980555115445,2021-03-27,21944600,409.2233
11,Georgia,13,1029997,18349,28057,0.395052927968065,0.39822504187903196,2021-03-27,10830000,188.3053
12,Hawaii,15,29426,459,799,0.6821026282853567,0.8297872340425532,2021-03-27,1406430,218.9678
13,Idaho,16,179511,1957,4096,0.5361328125,0.49072265625,2021-03-27,1860120,22.5079
14,Illinois,17,1239012,23498,22708,0.5480007045974987,0.6661969350008807,2021-03-27,12569300,226.3964
15,Indiana,18,686360,13011,10978,0.48214611040262345,0.5410821643286573,2021-03-27,6805660,189.9643
16,Iowa,19,349554,5718,6435,0.45672105672105673,0.6076146076146076,2021-03-27,3167970,56.7157
17,Kansas,20,303710,4891,3904,0.3896004098360656,0.38089139344262296,2021-03-27,2917220,35.6807
18,Kentucky,21,428107,6053,11450,0.4186899563318777,0.3596506550218341,2021-03-27,4480710,113.4759
19,Louisiana,22,443069,10087,7890,0.41254752851711024,0.4223067173637516,2021-03-27,4627000,107.0966
20,Maine,23,49653,736,2364,0.6074450084602369,0.5757191201353637,2021-03-27,1354520,43.9166
21,Maryland,24,406894,8246,11309,0.5692811035458485,0.6802546644265629,2021-03-27,6065440,624.8522
22,Massachusetts,25,627556,17086,20936,0.5846866641192204,0.702092090179595,2021-03-27,6912240,886.1846
23,Michigan,26,723208,17038,24345,0.8711850482645307,1.3258985417950298,2021-03-27,9992430,176.7352
24,Minnesota,27,513911,6903,12605,0.6249900833002777,0.7592225307417692,2021-03-27,5706400,71.6641
25,Mississippi,28,304420,7000,6486,0.32377428307123035,0.2687326549491212,2021-03-27,2966410,63.2187
26,Missouri,29,583194,8942,57590,0.0672686230248307,0.0856745962840771,2021-03-27,6169040,89.7419
27,Montana,30,104159,1436,1881,0.6597554492291334,0.593833067517278,2021-03-27,1085000,7.4547
28,Nebraska,31,208707,2281,3781,0.47580005289605926,0.534779158952658,2021-03-27,1952000,25.4087
29,Nevada,32,302951,5236,5616,0.3244301994301994,0.3523860398860399,2021-03-27,3185790,29.0195
30,New Hampshire,33,82745,1235,3153,0.6333650491595306,0.7703774183317476,2021-03-27,1372200,153.2671
31,New Jersey,34,892145,24382,47750,0.5850052356020943,0.617738219895288,2021-03-27,8874520,1206.7609
32,New Mexico,35,190887,3927,3279,0.4248246416590424,0.4046965538273864,2021-03-27,2105000,17.354
33,New York,36,1840338,49446,98636,0.44971410032848047,0.6189119591224299,2021-03-27,19300000,409.5404
34,North Carolina,37,911060,12049,24960,0.509775641025641,0.43032852564102564,2021-03-27,10701000,220.1037
35,North Dakota,38,102568,1498,1163,0.5674978503869303,0.8039552880481513,2021-03-27,770026,11.1596
36,Ohio,39,1010603,18526,22144,0.4751174132947977,0.5321531791907514,2021-03-27,11714600,286.6939
37,Oklahoma,40,436971,4850,8189,0.30528758090120894,0.30284528025399926,2021-03-27,3990440,58.1739
38,Oregon,41,163737,2386,4112,0.4657101167315175,0.5824416342412452,2021-03-27,4289440,44.6873
39,Pennsylvania,42,1014137,25044,34982,0.5786118575267281,0.708964610371048,2021-03-27,12804100,286.1699
40,Rhode Island,44,135775,2608,4880,0.5198770491803278,0.5606557377049181,2021-03-27,3194370,923.4952
41,South Carolina,45,548114,9104,17477,0.44864679292784804,0.4419522801396121,2021-03-27,1061510,1026.6054
42,South Dakota,46,117081,1933,2200,0.5590909090909091,0.6172727272727273,2021-03-27,5277830,175.5707
43,Tennessee,47,792763,11713,15429,0.5510402488819754,0.5536975824745609,2021-03-27,896581,11.8265
44,Texas,48,2778980,48212,75249,0.3678985767252721,0.35060931042272986,2021-03-27,6944260,168.4069
45,Utah,49,384231,2101,7215,0.45322245322245325,0.4047124047124047,2021-03-27,29730300,113.808
46,Vermont,50,18623,224,1600,0.535625,0.6675,2021-03-27,3310770,40.2917
47,Virginia,51,613974,10178,19248,0.5291978387364921,0.5312759767248545,2021-03-27,623251,67.6197
48,Washington,53,363588,5288,9542,0.5512471180046112,0.6510165583735066,2021-03-27,8603980,217.8774
49,West Virginia,54,140316,2631,3569,0.652563743345475,0.7951807228915663,2021-03-27,7796940,117.3248
50,Wisconsin,55,633846,7275,8146,0.5060152221949423,0.5743923397986742,2021-03-27,1767860,73.5444
51,Wyoming,56,56046,695,813,0.5141451414514145,0.5719557195571956,2021-03-27,5852490,108.0633
52,Puerto Rico,72,139508,2112,2758,0.5145032632342277,0.6062364031907179,2021-03-27,581075,5.9847
1,Alabama,01,513580,10523,10862,0.7243601546676487,0.2762842938685325,2021-03-26,4934190,97.427
2,Alaska,02,61744,299,1950,0.45487179487179485,0.5441025641025641,2021-03-26,724357,1.2694
3,Arizona,04,838558,16898,16487,0.1955480075210772,0.21240977740037606,2021-03-26,7520100,66.2016
4,Arkansas,05,329695,5583,7861,0.22567103421956494,0.18089301615570538,2021-03-26,3033950,58.3059
5,California,06,3656693,58603,55796,0.3792207326690085,0.3257939637249982,2021-03-26,39613500,254.2929
6,Colorado,08,458106,6161,15367,0.42343983861521445,0.5047829765081018,2021-03-26,5893630,56.8653
7,Connecticut,09,305210,7865,10631,0.575110525820713,0.8013357163013828,2021-03-26,3552820,733.7505
8,Delaware,10,93325,1536,3813,0.45213742460005246,0.44322056123787046,2021-03-26,990334,508.1242
9,District of Columbia,11,43825,1055,1998,0.3763763763763764,0.3958958958958959,2021-03-26,714153,11707.4262
10,Florida,12,2033171,33115,69642,0.45076247092271904,0.487091123172798,2021-03-26,21944600,409.2233
11,Georgia,13,1028447,18275,30119,0.3517713071483117,0.37627411268634414,2021-03-26,10830000,188.3053
12,Hawaii,15,29322,456,836,0.6244019138755981,0.7703349282296651,2021-03-26,1406430,218.9678
13,Idaho,16,179313,1957,3997,0.5564173129847385,0.5056292219164373,2021-03-26,1860120,22.5079
14,Illinois,17,1236528,23472,22854,0.5336483766517897,0.6338058983110177,2021-03-26,12569300,226.3964
15,Indiana,18,685382,13002,11011,0.4755244755244755,0.5315593497411679,2021-03-26,6805660,189.9643
16,Iowa,19,349055,5716,6503,0.45532831001076424,0.5768107027525757,2021-03-26,3167970,56.7157
17,Kansas,20,303710,4891,3900,0.391025641025641,0.3812820512820513,2021-03-26,2917220,35.6807
18,Kentucky,21,427650,6041,11745,0.4222222222222222,0.3534269902085994,2021-03-26,4480710,113.4759
19,Louisiana,22,443069,10087,7890,0.41254752851711024,0.4223067173637516,2021-03-26,4627000,107.0966
20,Maine,23,49443,731,2355,0.6029723991507431,0.5830148619957537,2021-03-26,1354520,43.9166
21,Maryland,24,405528,8232,11044,0.5814016660630207,0.6741216950380297,2021-03-26,6065440,624.8522
22,Massachusetts,25,624986,17051,20879,0.556635854207577,0.6947171799415681,2021-03-26,6912240,886.1846
23,Michigan,26,718182,17015,23753,0.8337473161284891,1.2873742264135057,2021-03-26,9992430,176.7352
24,Minnesota,27,512175,6899,12230,0.6283728536385936,0.7533932951757972,2021-03-26,5706400,71.6641
25,Mississippi,28,304210,6998,6345,0.38282111899133175,0.29850275807722615,2021-03-26,2966410,63.2187
26,Missouri,29,582660,8910,57322,0.0691532047032553,0.0862670527895049,2021-03-26,6169040,89.7419
27,Montana,30,104107,1435,1951,0.6237826755509995,0.6186570989236289,2021-03-26,1085000,7.4547
28,Nebraska,31,208213,2280,3856,0.4533195020746888,0.4520228215767635,2021-03-26,1952000,25.4087
29,Nevada,32,302655,5226,5554,0.3583003240907454,0.3503781058696435,2021-03-26,3185790,29.0195
30,New Hampshire,33,82374,1231,3181,0.6042125117887457,0.7475636592266582,2021-03-26,1372200,153.2671
31,New Jersey,34,887479,24358,48018,0.5600399850056229,0.6193510766795784,2021-03-26,8874520,1206.7609
32,New Mexico,35,190716,3925,3248,0.42795566502463056,0.4131773399014778,2021-03-26,2105000,17.354
33,New York,36,1831605,49363,100645,0.4344378757017239,0.5860301058174773,2021-03-26,19300000,409.5404
34,North Carolina,37,911060,12049,26471,0.4430508858751086,0.4741037361641041,2021-03-26,10701000,220.1037
35,North Dakota,38,102414,1498,1137,0.5866314863676341,0.7642919964819701,2021-03-26,770026,11.1596
36,Ohio,39,1008913,18526,22360,0.4738819320214669,0.5177549194991056,2021-03-26,11714600,286.6939
37,Oklahoma,40,436971,4850,8343,0.3745655040153422,0.2972551839865756,2021-03-26,3990440,58.1739
38,Oregon,41,163368,2384,4228,0.45837275307473985,0.5439924314096499,2021-03-26,4289440,44.6873
39,Pennsylvania,42,1010521,25013,35521,0.5341910419188649,0.7017257397032741,2021-03-26,12804100,286.1699
40,Rhode Island,44,135775,2608,4880,0.5198770491803278,0.5606557377049181,2021-03-26,3194370,923.4952
41,South Carolina,45,546670,9092,17585,0.45044071651976114,0.44748365083878305,2021-03-26,1061510,1026.6054
42,South Dakota,46,116833,1928,2240,0.5227678571428571,0.5870535714285714,2021-03-26,5277830,175.5707
43,Tennessee,47,792724,11713,16465,0.5181293653203766,0.522563012450653,2021-03-26,896581,11.8265
44,Texas,48,2775890,48126,77816,0.36047856481957435,0.3315770535622494,2021-03-26,6944260,168.4069
45,Utah,49,383771,2091,7410,0.4445344129554656,0.3950067476383266,2021-03-26,29730300,113.808
46,Vermont,50,18498,224,1660,0.463855421686747,0.6656626506024096,2021-03-26,3310770,40.2917
47,Virginia,51,612062,10154,19575,0.5092209450830141,0.5047254150702427,2021-03-26,623251,67.6197
48,Washington,53,362403,5288,9478,0.5505380882042625,0.6083561932897236,2021-03-26,8603980,217.8774
49,West Virginia,54,139750,2628,3608,0.6236141906873615,0.7366962305986696,2021-03-26,7796940,117.3248
50,Wisconsin,55,633154,7272,8479,0.48661398749852575,0.5330817313362425,2021-03-26,1767860,73.5444
51,Wyoming,56,56046,695,813,0.5141451414514145,0.5719557195571956,2021-03-26,5852490,108.0633
52,Puerto Rico,72,139240,2109,2707,0.490579977835242,0.639083856667898,2021-03-26,581075,5.9847
1,Alabama,01,513138,10504,11153,0.6980184703667175,0.27705550076212676,2021-03-25,4934190,97.427
2,Alaska,02,61558,299,1954,0.4692937563971341,0.4872057318321392,2021-03-25,724357,1.2694
3,Arizona,04,837987,16874,16567,0.25001509023963303,0.20402003983823264,2021-03-25,7520100,66.2016
4,Arkansas,05,329511,5571,7918,0.25322051022985603,0.18514776458701693,2021-03-25,3033950,58.3059
5,California,06,3653318,58386,60391,0.33538109983275655,0.2983060389793181,2021-03-25,39613500,254.2929
6,Colorado,08,457010,6161,15100,0.4375496688741722,0.5168211920529802,2021-03-25,5893630,56.8653
7,Connecticut,09,303510,7862,10233,0.5953288380729014,0.7843252223199453,2021-03-25,3552820,733.7505
8,Delaware,10,93038,1536,3879,0.44985821087909256,0.4158288218613045,2021-03-25,990334,508.1242
9,District of Columbia,11,43669,1053,2006,0.38085742771684944,0.38733798604187436,2021-03-25,714153,11707.4262
10,Florida,12,2027421,32956,70350,0.4472778962331201,0.4735181236673774,2021-03-25,21944600,409.2233
11,Georgia,13,1026632,18181,31934,0.3334064007014467,0.34655852696185885,2021-03-25,10830000,188.3053
12,Hawaii,15,29120,455,751,0.6804260985352862,0.8135818908122503,2021-03-25,1406430,218.9678
13,Idaho,16,179009,1957,3994,0.5460691036554832,0.5255383074611918,2021-03-25,1860120,22.5079
14,Illinois,17,1233417,23442,23698,0.48928179593214616,0.5802177398936619,2021-03-25,12569300,226.3964
15,Indiana,18,684281,12982,11017,0.4828900789688663,0.5093945720250522,2021-03-25,6805660,189.9643
16,Iowa,19,348492,5708,6615,0.45699168556311415,0.5490551776266062,2021-03-25,3167970,56.7157
17,Kansas,20,303267,4881,4255,0.3487661574618096,0.34806110458284373,2021-03-25,2917220,35.6807
18,Kentucky,21,427004,6004,11994,0.40978822744705684,0.37168584292146073,2021-03-25,4480710,113.4759
19,Louisiana,22,442620,10073,8246,0.4375454765947126,0.37315061848168807,2021-03-25,4627000,107.0966
20,Maine,23,49190,731,2324,0.5985370051635112,0.5843373493975904,2021-03-25,1354520,43.9166
21,Maryland,24,404167,8217,11024,0.5676705370101597,0.6564767779390421,2021-03-25,6065440,624.8522
22,Massachusetts,25,622226,17010,21080,0.5334440227703985,0.6597722960151803,2021-03-25,6912240,886.1846
23,Michigan,26,712194,16994,22256,0.8229241552839683,1.2965043134435659,2021-03-25,9992430,176.7352
24,Minnesota,27,510476,6892,12275,0.5989409368635438,0.7291242362525459,2021-03-25,5706400,71.6641
25,Mississippi,28,303942,6987,6313,0.44352922540788847,0.31965784888325677,2021-03-25,2966410,63.2187
26,Missouri,29,581612,8903,57064,0.07356652180008412,0.07959484088041498,2021-03-25,6169040,89.7419
27,Montana,30,103961,1435,1995,0.5889724310776943,0.6140350877192983,2021-03-25,1085000,7.4547
28,Nebraska,31,207938,2280,3754,0.4738945125199787,0.4640383590836441,2021-03-25,1952000,25.4087
29,Nevada,32,302209,5215,5122,0.5111284654431862,0.34498242873877394,2021-03-25,3185790,29.0195
30,New Hampshire,33,82039,1229,3196,0.6063829787234043,0.731226533166458,2021-03-25,1372200,153.2671
31,New Jersey,34,881880,24330,47671,0.5604245767867256,0.5985399928677813,2021-03-25,8874520,1206.7609
32,New Mexico,35,190491,3918,3640,0.39505494505494504,0.3662087912087912,2021-03-25,2105000,17.354
33,New York,36,1823602,49305,100275,0.4696185489902767,0.5590127150336575,2021-03-25,19300000,409.5404
34,North Carolina,37,908868,12025,27127,0.44247428761013013,0.4490360157776385,2021-03-25,10701000,220.1037
35,North Dakota,38,102230,1497,1106,0.6121157323688969,0.7197106690777577,2021-03-25,770026,11.1596
36,Ohio,39,1006171,18382,22530,0.48162450066577894,0.46098535286284953,2021-03-25,11714600,286.6939
37,Oklahoma,40,436504,4850,8788,0.35628129267182523,0.2763996358670915,2021-03-25,3990440,58.1739
38,Oregon,41,162878,2381,4068,0.48992133726647,0.5496558505408063,2021-03-25,4289440,44.6873
39,Pennsylvania,42,1005504,24972,35523,0.522562846606424,0.6584184894293837,2021-03-25,12804100,286.1699
40,Rhode Island,44,135290,2607,4935,0.505775075987842,0.5418439716312057,2021-03-25,3194370,923.4952
41,South Carolina,45,545254,9083,17846,0.4542194329261459,0.43460719488961114,2021-03-25,1061510,1026.6054
42,South Dakota,46,116624,1927,2199,0.47294224647567074,0.6462028194633924,2021-03-25,5277830,175.5707
43,Tennessee,47,791437,11692,16402,0.5228020973052067,0.5459700036580905,2021-03-25,896581,11.8265
44,Texas,48,2771966,47993,83497,0.351868929422614,0.30874163143586,2021-03-25,6944260,168.4069
45,Utah,49,383260,2089,7541,0.44649250762498344,0.37952526190160457,2021-03-25,29730300,113.808
46,Vermont,50,18215,223,1660,0.45,0.5831325301204819,2021-03-25,3310770,40.2917
47,Virginia,51,610263,10147,19643,0.5052690525887085,0.4944764038079723,2021-03-25,623251,67.6197
48,Washington,53,361300,5286,9664,0.5220405629139073,0.5788493377483444,2021-03-25,8603980,217.8774
49,West Virginia,54,139251,2624,3683,0.6027694814010318,0.6882975834917187,2021-03-25,7796940,117.3248
50,Wisconsin,55,632331,7268,8568,0.48412698412698413,0.511437908496732,2021-03-25,1767860,73.5444
51,Wyoming,56,55920,695,910,0.4032967032967033,0.4846153846153846,2021-03-25,5852490,108.0633
52,Puerto Rico,72,138841,2106,2788,0.4562410329985653,0.5548780487804879,2021-03-25,581075,5.9847
